generation,genome,fitness
91,1.38225,2.03664
91,1.38225,2.03664
91,1.38225,2.03664
91,1.38225,2.03664
91,1.38225,2.03664
91,1.38225,2.03664
91,1.38225,2.03664
91,1.38225,2.03664
91,1.38225,2.03664
91,1.38225,2.03664
91,1.73585,-1.99288
91,1.83323,-1.73616
91,1.38225,2.03664
91,1.38225,2.03664
91,1.38225,2.03664
91,2.00397,0.0698484
91,1.38225,2.03664
91,1.38225,2.03664
91,1.38225,2.03664
91,1.38225,2.03664
91,1.38225,2.03664
91,1.38225,2.03664
92,1.38225,2.03664
92,1.38225,2.03664
92,1.38225,2.03664
92,1.38225,2.03664
92,1.38225,2.03664
92,1.38225,2.03664
92,1.75089,-2.02918
92,1.38225,2.03664
92,1.38225,2.03664
92,1.38225,2.03664
92,1.38225,2.03664
92,1.99377,-0.0201356
92,1.38225,2.03664
92,1.38225,2.03664
92,1.64471,-1.17616
92,1.40315,2.00124
92,0.975492,-0.373427
92,1.38225,2.03664
92,1.38225,2.03664
92,1.38225,2.03664
92,1.38225,2.03664
92,0.815024,0.284586
92,1.38225,2.03664
92,1.38225,2.03664
92,2.21064,0.16641
92,1.38225,2.03664
92,1.13287,-0.109311
92,1.38225,2.03664
92,2.32457,-0.281959
92,1.38225,2.03664
92,1.38225,2.03664
92,1.38225,2.03664
92,1.38225,2.03664
92,1.4679,1.53725
92,1.38225,2.03664
92,0.615643,-0.524515
92,1.38225,2.03664
92,1.38225,2.03664
92,1.38225,2.03664
92,1.38225,2.03664
92,1.38225,2.03664
92,1.38225,2.03664
92,1.7438,-2.01576
92,1.38225,2.03664
92,1.38225,2.03664
92,1.38225,2.03664
92,0.623248,-0.477698
92,1.38225,2.03664
92,1.79438,-1.97142
92,1.38225,2.03664
93,1.38225,2.03664
93,1.38225,2.03664
93,1.38225,2.03664
93,1.38225,2.03664
93,1.63034,-0.969926
93,1.38225,2.03664
93,1.38225,2.03664
93,1.38225,2.03664
93,1.38225,2.03664
93,1.38225,2.03664
93,1.38225,2.03664
93,1.38225,2.03664
93,1.38225,2.03664
93,1.38225,2.03664
93,1.38225,2.03664
93,1.26961,1.37151
93,2.15098,0.42724
93,1.85602,-1.53415
93,1.38225,2.03664
93,1.38225,2.03664
93,1.38225,2.03664
93,2.08005,0.478855
93,1.38225,2.03664
93,1.38225,2.03664
93,1.38225,2.03664
93,0.806779,0.292705
93,1.38225,2.03664
93,1.38225,2.03664
93,1.38225,2.03664
93,1.38225,2.03664
93,1.38225,2.03664
93,1.38225,2.03664
93,1.38225,2.03664
93,1.38225,2.03664
93,0.59814,-0.625408
93,1.38225,2.03664
93,1.38225,2.03664
93,1.38225,2.03664
93,1.38225,2.03664
93,1.38225,2.03664
93,2.17873,0.320647
93,1.38225,2.03664
93,1.38225,2.03664
93,1.38225,2.03664
93,1.38225,2.03664
93,1.38225,2.03664
93,1.38225,2.03664
93,0.651878,-0.292871
93,0.678739,-0.120045
93,1.38225,2.03664
94,1.38225,2.03664
94,1.38225,2.03664
94,1.38225,2.03664
94,1.38225,2.03664
94,1.38225,2.03664
94,0.584572,-0.694909
94,1.38225,2.03664
94,1.38225,2.03664
94,1.38225,2.03664
94,1.38225,2.03664
94,1.38225,2.03664
94,1.38225,2.03664
94,1.21297,0.721454
94,1.38225,2.03664
94,1.38225,2.03664
94,1.38225,2.03664
94,1.38225,2.03664
94,1.38225,2.03664
94,1.64045,-1.11675
94,1.38225,2.03664
94,1.38225,2.03664
94,1.38225,2.03664
94,1.38225,2.03664
94,1.38225,2.03664
94,1.38225,2.03664
94,1.38225,2.03664
94,1.38225,2.03664
94,1.38225,2.03664
94,1.10195,-0.32272
94,1.38225,2.03664
94,1.38225,2.03664
94,1.38225,2.03664
94,1.38225,2.03664
94,1.38225,2.03664
94,1.38225,2.03664
94,1.38225,2.03664
94,1.46636,1.55413
94,1.38225,2.03664
94,1.38225,2.03664
94,1.38225,2.03664
94,1.38225,2.03664
94,1.18247,0.372186
94,1.38225,2.03664
94,1.38225,2.03664
94,0.947797,-0.250596
94,1.36397,2.02148
94,2.12532,0.488523
94,1.38225,2.03664
94,1.38225,2.03664
94,1.38225,2.03664
95,1.38225,2.03664
95,1.38225,2.03664
95,1.38225,2.03664
95,1.38225,2.03664
95,1.38225,2.03664
95,2.2112,0.163557
95,1.38225,2.03664
95,2.05882,0.414719
95,1.38225,2.03664
95,1.38225,2.03664
95,1.45605,1.66005
95,1.38225,2.03664
95,1.38225,2.03664
95,2.36894,-0.278431
95,1.62126,-0.831919
95,0.575088,-0.737876
95,1.38225,2.03664
95,1.38225,2.03664
95,1.38225,2.03664
95,1.38225,2.03664
95,2.27766,-0.154378
95,1.38225,2.03664
95,1.38225,2.03664
95,1.38225,2.03664
95,1.38225,2.03664
95,1.38225,2.03664
95,2.08881,0.493845
95,1.38225,2.03664
95,1.38225,2.03664
95,2.05769,0.41017
95,1.38225,2.03664
95,0.976933,-0.379028
95,1.38225,2.03664
95,1.38225,2.03664
95,1.01037,-0.478202
95,0.824713,0.269543
95,1.86248,-1.47006
95,1.38225,2.03664
95,1.38225,2.03664
95,1.38225,2.03664
95,1.38225,2.03664
95,1.38225,2.03664
95,2.32076,-0.276272
95,1.38225,2.03664
95,1.38225,2.03664
95,1.38225,2.03664
95,1.38225,2.03664
95,1.38225,2.03664
95,1.38225,2.03664
95,0.984003,-0.405116
96,1.45605,1.66005
96,1.38225,2.03664
96,1.38225,2.03664
96,1.38225,2.03664
96,1.38225,2.03664
96,1.38225,2.03664
96,1.38225,2.03664
96,1.38225,2.03664
96,1.38225,2.03664
96,1.38225,2.03664
96,1.38225,2.03664
96,1.38225,2.03664
96,0.754147,0.238283
96,1.38225,2.03664
96,1.38225,2.03664
96,2.13896,0.461127
96,1.44993,1.71728
96,1.38225,2.03664
96,1.32614,1.86289
96,1.82725,-1.78207
96,1.38225,2.03664
96,1.38225,2.03664
96,1.38225,2.03664
96,1.38225,2.03664
96,1.38225,2.03664
96,1.38225,2.03664
96,1.38225,2.03664
96,1.38225,2.03664
96,1.38225,2.03664
96,1.38225,2.03664
96,1.38225,2.03664
96,0.559548,-0.796582
96,1.38225,2.03664
96,1.38225,2.03664
96,2.02598,0.23801
96,1.38225,2.03664
96,0.598909,-0.621218
96,1.25262,1.18455
96,1.38225,2.03664
96,1.38225,2.03664
96,1.38225,2.03664
96,1.56658,0.0716231
96,0.693809,-0.029229
96,0.954269,-0.281468
96,0.689822,-0.0526172
96,0.705795,0.0377158
96,1.38225,2.03664
96,1.38225,2.03664
96,1.38225,2.03664
96,0.45909,-0.717127
97,1.38225,2.03664
97,0.855082,0.18716
97,1.38225,2.03664
97,1.38225,2.03664
97,1.38225,2.03664
97,1.38225,2.03664
97,0.950631,-0.26424
97,1.38225,2.03664
97,0.463042,-0.736667
97,1.38225,2.03664
97,1.38225,2.03664
97,1.99283,-0.0287086
97,1.38225,2.03664
97,1.38225,2.03664
97,1.38225,2.03664
97,1.38225,2.03664
97,1.38225,2.03664
97,1.38225,2.03664
97,1.30156,1.68013
97,1.38225,2.03664
97,1.44993,1.71728
97,1.38225,2.03664
97,1.44993,1.71728
97,2.24578,-0.0122778
97,1.38225,2.03664
97,1.38225,2.03664
97,1.38225,2.03664
97,1.38225,2.03664
97,1.38225,2.03664
97,1.38225,2.03664
97,1.38225,2.03664
97,2.31994,-0.274924
97,2.25682,-0.0649545
97,1.38225,2.03664
97,1.38225,2.03664
97,1.38225,2.03664
97,1.38225,2.03664
97,1.38225,2.03664
97,2.10176,0.50413
97,1.38225,2.03664
97,1.38225,2.03664
97,1.38225,2.03664
97,1.38225,2.03664
97,1.38225,2.03664
97,1.38225,2.03664
97,1.30086,1.67408
97,0.791038,0.295811
97,1.38225,2.03664
97,1.38225,2.03664
97,1.56864,0.0365825
98,1.38225,2.03664
98,1.38225,2.03664
98,1.38225,2.03664
98,1.38225,2.03664
98,1.38225,2.03664
98,1.38225,2.03664
98,1.6874,-1.67788
98,1.38225,2.03664
98,1.38225,2.03664
98,1.38225,2.03664
98,1.38225,2.03664
98,1.38225,2.03664
98,0.461556,-0.729474
98,1.04402,-0.502332
98,1.38225,2.03664
98,1.38225,2.03664
98,0.983562,-0.40356
98,1.38225,2.03664
98,1.38225,2.03664
98,1.30156,1.68013
98,1.38225,2.03664
98,1.38225,2.03664
98,1.38225,2.03664
98,0.655159,-0.271394
98,1.38225,2.03664
98,1.38225,2.03664
98,1.38225,2.03664
98,2.16056,0.394445
98,0.495278,-0.845642
98,1.38225,2.03664
98,1.38225,2.03664
98,1.38225,2.03664
98,1.38225,2.03664
98,1.38977,2.03047
98,1.38225,2.03664
98,1.38225,2.03664
98,1.38225,2.03664
98,1.38225,2.03664
98,1.38225,2.03664
98,1.38225,2.03664
98,1.38225,2.03664
98,1.38225,2.03664
98,0.876249,0.103351
98,1.38225,2.03664
98,1.38225,2.03664
98,1.38225,2.03664
98,1.38225,2.03664
98,1.74551,-2.01959
98,1.38225,2.03664
98,1.38225,2.03664
99,1.38225,2.03664
99,1.38225,2.03664
99,1.38225,2.03664
99,1.38225,2.03664
99,1.38225,2.03664
99,1.38225,2.03664
99,1.67527,-1.55452
99,1.67886,-1.5928
99,1.38225,2.03664
99,1.38225,2.03664
99,1.38225,2.03664
99,1.38225,2.03664
99,1.38225,2.03664
99,1.38225,2.03664
99,1.38225,2.03664
99,1.38225,2.03664
99,1.38225,2.03664
99,1.38225,2.03664
99,1.38225,2.03664
99,1.38225,2.03664
99,0.725739,0.13552
99,1.38225,2.03664
99,1.27037,1.37959
99,1.38225,2.03664
99,1.38225,2.03664
99,1.38225,2.03664
99,1.38225,2.03664
99,1.38225,2.03664
99,0.564668,-0.778957
99,1.38225,2.03664
99,1.38225,2.03664
99,1.38225,2.03664
99,1.38225,2.03664
99,1.38225,2.03664
99,1.38225,2.03664
99,1.38225,2.03664
99,1.38225,2.03664
99,1.38225,2.03664
99,1.38225,2.03664
99,1.38225,2.03664
99,1.38225,2.03664
99,1.38225,2.03664
99,1.38225,2.03664
99,2.18099,0.310547
99,0.770127,0.274268
99,1.38225,2.03664
99,1.38225,2.03664
99,1.38225,2.03664
99,1.38225,2.03664
99,1.46069,1.61384
